id,category,amount,score,flag
2047,E,121,11.16366871708786,True
2048,B,719,44.10348058456205,False
2049,C,546,35.38707434482363,True
2050,B,582,22.33150472740052,False
2051,D,17,64.2179411950315,False
2052,B,496,95.0911488147832,False
2053,A,497,20.711347354958686,True
2054,C,505,71.17908398984504,True
2055,B,532,74.23808892567429,False
2056,D,969,49.81205164258624,False
2057,D,315,89.7668346100567,True
2058,B,69,96.63900660648402,True
2059,D,727,36.224645205384945,True
2060,E,161,65.10332980031876,False
2061,E,614,66.22126179001123,False
2062,E,888,40.363552625250456,False
2063,A,718,31.67910744946142,True
2064,B,145,93.37441982278135,False
2065,A,569,78.99815493126752,False
2066,D,595,11.446456597454413,False
2067,A,993,11.988407158488702,True
2068,D,385,92.25427688528266,False
2069,D,269,8.140976502692443,False
2070,C,923,68.84213462431659,True
2071,E,454,22.67582469444117,False
2072,D,699,3.5185342741618664,True
2073,C,518,5.96375460800902,True
2074,E,865,37.352210367956204,False
2075,D,350,7.7588451689364675,True
2076,D,110,59.6639199933454,False
2077,A,483,64.72545113740756,True
2078,A,407,37.346857198304896,False
2079,E,650,74.28780757183507,True
2080,D,51,49.00425201695773,True
2081,B,403,43.02285034020821,True
2082,A,563,40.6988088790125,False
2083,E,476,43.110648734553735,False
2084,D,87,96.78876499344186,False
2085,D,68,68.14070600384376,True
2086,B,596,31.52098471611,True
2087,E,979,73.38598702055653,False
2088,D,42,33.0267388322916,False
2089,A,731,12.57149077846762,True
2090,B,57,47.53603574556491,True
2091,E,738,75.1023859138414,True
2092,B,196,37.76599108873212,False
2093,A,760,86.91741420473429,True
2094,E,678,38.69527040877598,False
2095,B,62,34.98390255067317,True
2096,C,263,99.82439138632667,False
2097,A,112,48.247202299006545,True
2098,A,765,80.5221209713506,True
2099,A,711,80.49880560599225,False
2100,C,178,92.63693370991794,True
2101,C,948,8.489505445030366,True
2102,D,26,27.12202764268423,True
2103,B,410,76.77480915464339,False
2104,D,758,56.260149239856496,True
2105,B,531,55.961494235453394,False
2106,C,777,16.62153018702408,True
2107,C,317,28.115301411392977,True
2108,D,532,52.13340857167344,False
2109,E,106,27.718136467462116,False
2110,D,749,21.028279269871508,False
2111,B,818,8.775605576999613,False
2112,D,464,15.572601192334556,False
2113,A,246,76.8867762491973,False
2114,B,81,71.87791805847155,True
2115,B,662,4.58336843487116,True
2116,E,909,20.328408534411103,True
2117,C,396,56.045534673271625,True
2118,B,522,32.26278442367732,False
2119,C,833,82.32496026795305,True
2120,D,736,78.4989307662147,True
2121,A,926,89.15805579581095,True
2122,E,264,56.29312315051159,False
2123,C,661,35.207647980909854,False
2124,B,790,60.60646961849178,True
2125,C,274,8.913667974545781,False
2126,B,706,0.9586017741467612,True
2127,C,944,1.7093520120355365,False
2128,B,172,40.75429379342162,True
2129,D,265,22.80775941030633,False
2130,B,963,15.73377058000477,True
2131,B,822,61.532601561817046,True
2132,A,26,99.50950426131811,False
2133,B,469,17.775320361553636,False
2134,A,862,54.64214242139388,False
2135,E,476,11.972751399989379,False
2136,A,356,93.4236441072139,True
2137,D,26,29.175516857058504,True
2138,A,34,87.83398200433784,True
2139,E,264,28.307643925037684,True
2140,D,138,80.60524801867194,True
2141,C,816,20.93813334457727,True
2142,C,695,29.27894301534444,True
2143,A,875,19.2475365403634,True
2144,A,754,26.425987784965564,False
2145,E,566,83.48657553333153,True
2146,E,462,63.903249754669744,False
2147,B,168,40.5879668837224,False
2148,E,631,97.15210270821562,False
2149,B,655,46.48615271295738,False
2150,D,81,96.97599712588514,True
2151,A,757,19.658692291086023,False
2152,D,914,90.46384271149493,True
2153,E,864,1.3822204097494684,True
2154,D,870,54.53032023657575,False
2155,D,407,42.30523942920148,True
2156,D,574,52.508784547197926,True
2157,E,46,55.3444831947699,False
2158,D,599,38.90313540677109,False
2159,B,611,99.81978468860952,True
2160,E,807,97.65071903006259,True
2161,D,911,96.17453767045951,True
2162,E,53,97.90850473765879,True
2163,C,984,79.30123987693986,False
2164,B,704,98.8590479026332,False
2165,D,959,89.2360225275142,False
2166,C,476,41.59326370324211,False
2167,C,592,78.47771083834077,True
2168,E,16,91.20678451256258,False
2169,C,360,71.26060735870925,True
2170,B,487,42.27823405656039,True
2171,B,838,6.579024201642525,False
2172,A,706,80.96969370605876,True
2173,B,502,95.27428731264703,True
2174,C,141,36.24632602299263,True
2175,B,620,15.190605098893961,False
2176,E,815,32.65038394705557,True
2177,A,777,58.262235817824624,True
2178,C,447,31.692900328223615,True
2179,A,290,61.06187301963539,True
2180,C,209,96.68522322446306,False
2181,E,475,67.07344933076826,False
2182,A,413,36.265936628562166,True
2183,D,677,93.57529714715349,True
2184,C,427,56.56352687011439,True
2185,D,854,12.837239853256666,False
2186,A,371,49.89810051937616,False
2187,D,832,65.36364449100499,True
2188,D,664,83.82543658167386,True
2189,A,967,93.64767867076473,False
2190,E,290,31.741613371638522,True
2191,D,432,15.55123640790368,False
2192,D,268,7.382864219388241,True
2193,E,151,73.83546027082828,True
2194,D,719,79.51582527154319,True
2195,D,255,40.93731269281668,True
2196,D,353,39.5925407173629,False
2197,B,377,95.4237031654632,False
2198,E,653,91.66813250803274,False
2199,D,855,23.326590191704323,True
2200,E,358,78.08076477498072,True
2201,C,608,62.270039623294004,False
2202,C,941,15.422273911963991,False
2203,D,370,35.67710470865604,True
2204,E,227,17.747294130748248,False
2205,E,705,29.51560388218386,True
2206,E,303,61.53011757733516,False
2207,B,826,37.52654710434397,True
2208,C,389,39.405951983585716,True
2209,E,377,53.96472926171898,False
2210,E,973,8.722413884172276,False
2211,B,118,73.87972898494148,True
2212,B,5,40.170953341334005,True
2213,E,444,48.03970882023202,False
2214,A,352,97.42997288546317,True
2215,E,755,34.4366888318254,False
2216,E,533,64.82189359739255,True
2217,B,664,39.25043172958107,False
2218,B,640,89.42827186836782,True
2219,E,124,84.67562669950395,True
2220,E,658,24.16242717623843,True
2221,E,277,69.17457126109005,True
2222,B,822,6.517199589720701,True
2223,E,394,96.318538952989,True
2224,E,664,34.899010801415756,True
2225,D,360,83.1842772584767,False
2226,A,623,31.843136607730994,False
2227,C,469,63.27707411968721,True
2228,A,985,98.35907919843318,False
2229,D,628,87.67498631316303,False
2230,C,700,16.03659099049074,True
2231,E,57,54.74884331494712,False
2232,D,251,34.853178211469015,True
2233,E,896,43.43388516482918,False
2234,B,919,33.518312921876856,False
2235,D,150,33.595924819551314,False
2236,B,452,54.25532437766114,True
2237,D,162,19.19640091231526,False
2238,D,120,53.73954252333647,True
2239,B,582,27.896543719830092,True
2240,C,924,28.89829042417996,False
2241,A,351,73.87480290356227,True
2242,E,99,2.959360355993579,True
2243,D,167,38.09457626738071,False
2244,E,810,40.75343801536451,True
2245,B,663,48.51101397181728,False
2246,E,838,66.90110247295387,False
2247,B,976,36.968678273708655,True
2248,E,514,21.313710430645504,False
2249,A,664,88.48728405463086,False
2250,A,401,98.1038626681212,True
2251,A,365,2.0014693172932807,True
2252,A,577,54.64668510006979,True
2253,A,326,34.17023791091982,True
2254,A,581,27.698957538720926,False
2255,B,633,33.570639086993545,False
2256,D,621,63.887775642620056,False
2257,E,828,19.07160102297949,False
2258,A,247,91.28607116579502,False
2259,B,434,46.61145249394758,True
2260,B,93,32.55768331493284,False
2261,B,268,76.5531331547599,False
2262,D,615,1.634666523619266,False
2263,E,943,43.18528657380368,False
2264,D,963,35.53036010012299,True
2265,C,624,33.82099099897344,True
2266,B,321,33.70713620905832,True
2267,C,923,3.1271377747267404,False
2268,A,816,15.211640300883978,False
2269,A,856,14.18851593124144,False
2270,D,62,98.8610504819522,True
2271,E,300,2.216575589061176,False
2272,C,403,16.70736563519982,True
2273,E,955,97.41745086586968,False
2274,D,648,62.825659381000435,True
2275,A,567,45.06671206067313,True
2276,E,620,7.8760933046369885,False
2277,E,303,66.96611616328767,False
2278,A,770,13.780298768126787,True
2279,C,253,67.11861221591816,True
2280,A,734,97.91764972000584,True
2281,E,478,53.19726586169528,True
2282,C,369,21.40846545026608,True
2283,C,679,62.52837508795982,False
2284,A,941,51.29296877912829,True
2285,E,160,53.314026361064606,False
2286,D,961,47.81069461199968,False
2287,E,166,67.37405742435558,False
2288,B,205,57.1945362407002,False
2289,D,267,98.69950774543729,False
2290,C,138,82.58634210423187,True
2291,D,368,26.469837771100657,False
2292,C,443,72.57565219049737,True
2293,C,858,21.43003493847345,False
2294,D,760,78.23464080813912,True
2295,C,567,14.755763997734217,False
2296,C,916,47.35538335472381,True
2297,B,721,79.06061983060746,True
2298,E,17,28.01127023065654,True
2299,E,68,83.71191251316631,False
2300,B,133,64.4150709033972,True
2301,D,700,39.75223291072159,False
2302,A,919,42.34167093062718,False
2303,A,430,92.59915339198554,True
2304,A,308,21.77910000123793,False
2305,B,650,69.33626151747102,False
2306,B,174,70.72942057415355,False
2307,C,412,92.24496931836367,False
2308,A,97,71.31642687573407,True
2309,D,683,58.4467418058375,False
2310,D,154,90.25225390162929,True
2311,A,695,82.91320296483981,False
2312,A,242,71.67764548342262,True
2313,A,304,3.2578382392174476,True
2314,B,285,37.35204182403614,False
2315,B,27,63.18896722018543,False
2316,B,402,52.2250524356765,False
2317,E,360,31.931832649784386,False
2318,D,60,14.442391550977652,False
2319,D,202,55.29965826889216,True
2320,C,762,28.5917575862213,True
2321,B,874,23.300048980899636,True
2322,E,581,39.89582270549336,False
2323,E,970,78.54914332142687,False
2324,D,370,48.78535023663122,False
2325,B,533,21.649221049866995,True
2326,C,152,11.690314228004839,False
2327,B,102,49.898726377479996,True
2328,A,899,79.43663984222346,True
2329,B,607,65.28180236539404,False
2330,A,446,23.214888014324963,True
2331,A,873,43.67065856894923,True
2332,C,229,85.52303633440688,True
2333,D,125,17.76559078528389,False
2334,B,770,53.208057068289705,True
2335,A,834,35.62315087608415,False
2336,B,999,12.417975482951938,False
2337,D,881,4.990392091089824,True
2338,D,938,55.587138464579525,False
2339,E,236,2.0748873740378926,True
2340,D,162,10.34461166929349,False
2341,C,554,34.75642811617412,False
2342,A,788,4.352018535576274,False
2343,E,353,40.044522645188486,False
2344,C,68,13.0365024176891,False
2345,B,173,34.98730907001539,False
2346,A,843,79.11596870900682,False
2347,D,637,62.6364344476658,True
2348,A,682,44.540107778750915,True
2349,B,559,9.183330785516041,True
2350,E,261,61.91496593147331,False
2351,E,217,16.370965250905034,True
2352,E,817,7.65863438616149,False
2353,D,124,66.39960174596078,False
2354,C,805,91.20598978210074,False
2355,C,162,46.05934367705223,False
2356,A,201,4.099591060811402,False
2357,D,454,88.0297717418541,False
2358,E,402,6.6973766123574086,False
2359,E,462,86.75132427015872,False
2360,B,275,39.1819373222931,True
2361,B,206,36.53945386230897,False
2362,E,40,54.27973794564518,True
2363,E,273,95.70848174442187,True
2364,D,700,89.87405450859782,False
2365,C,867,47.03300883047672,True
2366,B,93,69.58232310238185,False
2367,C,42,58.04292523434123,True
2368,D,465,69.34615790631675,False
2369,E,379,82.9327460062097,True
2370,C,107,3.4493828868593868,False
2371,E,328,32.575985392789754,True
2372,E,65,95.93291082338672,False
2373,A,365,94.93363085249241,False
2374,C,821,1.1220889977462511,True
2375,C,484,20.144012992236625,True
2376,E,647,99.37700423443627,True
2377,D,901,49.28250758994859,True
2378,A,24,57.28660039668526,False
2379,E,540,16.642018552245254,True
2380,B,62,89.43356087585296,True
2381,B,491,23.12642996491129,False
2382,A,273,18.964763001953656,False
2383,D,229,22.812240332032818,False
2384,E,20,91.96217026410088,True
2385,C,3,70.28467071768492,True
2386,A,421,76.85963944902751,True
2387,D,730,37.703635818425276,True
2388,C,911,90.91770149305614,False
2389,B,307,78.94079523393897,True
2390,B,432,75.05973625073213,True
2391,C,136,97.09402836729517,False
2392,A,909,36.61968307933486,False
2393,B,944,61.09736467958812,False
2394,E,515,90.99296989772162,True
2395,C,193,79.08889431859525,True
2396,C,585,56.3378958225615,False
2397,B,415,7.621368478019885,True
2398,A,873,65.27234395556732,True
2399,E,118,52.65555568678521,False
2400,A,666,18.41804614846264,False
2401,D,209,88.22531233425974,False
2402,D,952,34.32485948987433,True
2403,B,34,38.74798935172969,True
2404,B,649,67.24015487964105,True
2405,B,318,48.87987420412409,False
2406,D,120,8.928107627914939,True
2407,A,627,38.74416173552348,True
2408,A,525,9.446611793823312,False
2409,B,581,19.07504031233812,True
2410,E,937,0.7174438350453838,True
2411,A,845,18.131308148466218,False
2412,D,769,33.04473539983609,False
2413,C,89,53.82184337322946,False
2414,C,512,91.92772111827323,False
2415,C,47,54.032686724205526,False
2416,E,772,70.56035413643416,True
2417,B,740,35.767709130577416,False
2418,D,959,75.16307935672674,False
2419,E,692,62.04687460514774,False
2420,D,522,45.97940132748612,True
2421,D,284,19.37687948912258,True
2422,B,377,30.354090799729892,False
2423,C,638,62.094608737575506,True
2424,B,134,42.6056324364573,True
2425,E,667,88.93865567490519,True
2426,E,248,23.48402715355853,False
2427,E,652,7.307265225327231,True
2428,B,318,58.934857650548444,True
2429,D,436,88.60508401900759,False
2430,D,176,36.473902943978864,False
2431,A,835,64.77113348681651,True
2432,E,686,23.141262217714864,False
2433,D,993,55.84719216726883,False
2434,A,586,78.67921008626531,False
2435,D,351,86.70315987766838,False
2436,E,143,10.511912985239668,True
2437,C,967,35.637451629324545,False
2438,E,804,63.96444419358702,False
2439,B,398,3.4722868093652215,True
2440,D,624,69.0615200150827,False
2441,D,718,52.80338828038271,True
2442,B,643,28.85662792200264,False
2443,B,369,81.46544505940506,True
2444,C,501,29.005071229577517,False
2445,D,622,99.14150462038035,False
2446,D,370,81.63701891133404,True
2447,C,579,70.79805013830877,True
2448,A,382,6.134755796264601,True
2449,C,86,90.43103719872735,True
2450,E,787,79.0055305737551,True
2451,D,739,22.902507929180228,False
2452,B,460,39.224818132688895,True
2453,E,950,26.863155161914285,False
2454,D,325,98.44160341810665,True
2455,C,522,85.41964448055595,True
2456,E,489,93.02253026951026,False
2457,D,929,78.87742363754299,False
2458,A,397,45.634824107024755,False
2459,A,896,20.543424981468505,False
2460,B,355,20.80801569097338,True
2461,D,947,15.1682848366677,False
2462,A,288,54.6649550303397,True
2463,C,459,91.99665228636425,True
2464,D,624,99.17980700457663,True
2465,C,998,28.72998000367648,False
2466,C,536,69.73145402967293,False
2467,A,291,59.70980156103778,False
2468,D,851,48.89361168763111,False
2469,E,838,66.57686438120413,False
2470,A,168,37.1363018980069,False
2471,A,950,94.44847750934495,True
2472,D,621,70.5448867706337,False
2473,D,428,75.42010919924448,True
2474,C,702,24.24220950060739,True
2475,D,490,16.858200349761944,False
2476,C,355,39.4340793094323,False
2477,A,196,76.66724853361539,False
2478,B,545,93.87959097528575,False
2479,E,717,42.732982597400785,True
2480,A,824,77.41567924971659,False
2481,D,932,47.04076194668095,False
2482,E,694,29.52282495554638,True
2483,B,659,73.92651507258476,True
2484,B,939,79.82021339813272,False
2485,C,780,20.284079408068024,True
2486,E,11,30.516950204533067,False
2487,C,582,49.47768434736622,False
2488,A,256,18.65218297668767,True
2489,E,396,92.88342987537925,True
2490,A,731,59.133391256074844,False
2491,C,809,12.120327737169267,False
2492,E,409,18.40298646824621,False
2493,C,362,95.43553453248444,True
2494,E,259,73.81685856966183,True
2495,C,3,73.44050845049861,False
2496,B,84,7.2498594005054535,False
2497,C,156,89.5298837708947,True
2498,B,663,44.37353625586046,False
2499,C,176,65.97173226399262,True
2500,E,707,95.9689219114014,False
2501,E,938,10.00123803565569,True
2502,E,472,48.22764594865787,False
2503,D,619,4.961273666193177,False
2504,A,424,49.954542332371545,False
2505,E,134,25.225941048757107,True
2506,B,788,91.10655292738706,False
2507,E,907,39.849249427308685,False
2508,D,864,63.38724460520792,False
2509,B,380,86.0287264814549,False
2510,D,667,98.36918584171765,False
2511,B,277,50.381937032854594,False
2512,C,236,45.57577028614559,True
2513,A,752,7.573964529645871,True
2514,A,882,1.2738943337215036,False
2515,D,13,60.880209249849614,False
2516,A,342,6.546435214764601,True
2517,D,35,38.037893703847324,True
2518,D,559,0.3606436106461497,False
2519,D,214,61.52274989656708,True
2520,A,412,42.54151604404962,False
2521,D,405,12.702076978628785,False
2522,A,494,29.63676068408221,True
2523,D,658,56.96606989719245,False
2524,E,159,65.67133680099771,False
2525,D,956,46.23358796634468,False
2526,B,637,80.39591160909458,False
2527,D,110,11.24404117029857,True
2528,C,549,8.454572261240777,True
2529,D,789,4.424426901780832,True
2530,B,526,53.582783944944225,False
2531,B,985,70.62317042344579,True
2532,A,347,13.052139942252971,True
2533,E,744,63.89456218553925,True
2534,D,828,47.69477661895347,False
2535,A,636,98.73445001511152,False
2536,E,279,71.74736092664115,False
2537,D,479,65.74733351916258,False
2538,C,111,57.04497348723445,False
2539,D,636,99.73661815497039,True
2540,B,925,98.04591708545773,True
2541,B,431,53.811512549452154,True
2542,C,542,45.51833473342617,False
2543,A,115,46.211492270175235,True
2544,E,90,42.83423903233656,True
2545,D,212,53.13983069963222,False
2546,B,550,27.358426781437075,False
2547,A,595,92.67887831144266,False
2548,C,539,49.023008146193526,False
2549,B,729,84.20078118386091,True
2550,C,360,47.530367466762,False
2551,D,486,71.8290273910243,False
2552,E,372,33.688196447658,False
2553,B,215,62.48068577332605,True
2554,B,733,49.83714454509194,True
2555,D,15,36.71142565336098,True
2556,A,955,88.1556261068001,True
2557,E,259,11.271168274890897,True
2558,B,778,48.692314831911034,False
2559,E,463,19.43690732661367,False
2560,B,120,86.10550912175916,False
2561,E,976,25.34693447156634,True
2562,C,913,63.34303401118216,False
2563,B,128,16.556351508535407,True
2564,E,723,40.49136694708366,True
2565,A,523,89.93571956493642,False
2566,C,688,16.606444440194046,False
2567,C,645,66.31958253483397,False
2568,A,325,20.451037055595478,False
2569,E,320,41.574905253216585,True
2570,D,506,54.061688437459935,True
2571,A,526,57.73064181897478,True
2572,E,50,60.251133755315536,False
2573,A,922,64.01314153909222,True
2574,A,584,27.176869767379753,False
2575,B,69,40.136748571715906,True
2576,E,391,3.7318663575064415,False
2577,D,383,76.87569765313751,True
2578,B,16,83.70995017889024,False
2579,A,439,19.923676348554554,False
2580,A,846,20.144396462968185,True
2581,A,869,4.203640219042071,False
2582,E,568,97.03838227924875,True
2583,E,617,80.71865681172291,False
2584,B,132,36.070320290603206,True
2585,D,996,48.19082714698253,False
2586,B,560,29.196696065086858,True
2587,C,248,59.724396832208434,True
2588,A,273,71.73084123335083,True
2589,A,623,44.73684779918721,True
2590,A,932,87.35941932916235,False
2591,B,838,51.702586221881,False
2592,B,848,14.425326907781077,True
2593,A,349,62.22913758376416,True
2594,B,484,46.22309659078026,False
2595,E,550,93.56718630817258,True
2596,E,357,39.189392093591344,True
2597,B,752,40.28657391501041,True
2598,A,318,65.07733897816102,False
2599,B,633,52.6986218326428,True
2600,B,48,37.444987753843485,False
2601,B,10,98.97744156800896,False
2602,C,233,30.218550999941684,False
2603,E,36,27.752879198502857,True
2604,D,413,86.44276285221034,True
2605,D,462,0.3372943550555507,True
2606,C,4,20.125316090490763,False
2607,B,44,59.04466882619761,True
2608,C,568,16.245052784466484,True
2609,C,554,98.58039227235882,False
2610,A,255,46.4195622421631,False
2611,E,740,59.73640749605509,False
2612,D,114,16.037346510519313,True
2613,B,749,28.937810087192783,True
2614,D,397,61.462478267941556,True
2615,D,174,54.955337328639764,False
2616,E,255,78.43639454411661,True
2617,D,466,26.923317857431616,False
2618,D,929,65.3542146706534,True
2619,C,277,29.097550574886544,True
2620,E,464,58.675261974612035,True
2621,A,847,60.50309676852086,True
2622,B,502,12.183911135448877,True
2623,D,441,54.86331106862661,False
2624,B,69,1.1938299954182496,False
2625,A,509,50.12107513746915,True
2626,B,326,69.7521888608075,True
2627,A,742,7.283272898998872,False
2628,C,67,93.87108164170272,True
2629,D,304,45.875553198945425,False
2630,A,972,93.84162756240619,True
2631,B,484,10.739842369113251,True
2632,D,929,94.99025944195347,False
2633,C,548,10.919709942534672,False
2634,D,417,46.1495798451336,True
2635,A,159,93.79920667268657,False
2636,C,149,23.270820038887152,False
2637,B,27,3.478498085873405,True
2638,C,987,79.31106750282208,True
2639,C,584,59.58836376690099,True
2640,E,248,51.392119290144066,True
2641,C,101,3.4343384353218376,False
2642,C,702,65.32312688068451,True
2643,D,96,17.162335188456478,True
2644,B,384,93.11966802046953,False
2645,D,282,68.57269510756821,False
2646,D,322,70.70338880338365,True
2647,A,396,23.258027261128046,True
2648,D,278,88.07538380567183,False
2649,E,529,53.7732570783201,True
2650,E,263,85.70841778142305,False
2651,A,619,27.0947474832276,False
2652,B,580,75.5461713098246,False
2653,B,640,57.45669036600475,True
2654,D,293,4.841930581058163,True
2655,D,294,40.53423237732869,False
2656,D,608,18.391046512346488,True
2657,B,395,35.91735878787561,False
2658,C,513,38.33516342652224,True
2659,E,921,47.49283530283848,True
2660,C,810,60.02904427284631,False
2661,C,180,57.09776524981992,True
2662,B,920,3.899140470499507,True
2663,C,693,75.06892184887218,True
2664,A,235,94.91838844727683,False
2665,D,952,34.868128898496664,True
2666,A,831,17.974690133825856,False
2667,E,337,54.000156311538525,True
2668,D,8,70.49129282441442,True
2669,C,443,67.89048945276632,True
2670,E,941,61.210957750085825,False
2671,D,539,14.623225212820856,False
2672,C,820,83.68248944029983,False
2673,A,658,42.56215624188153,True
2674,D,91,22.146858303187,True
2675,C,854,8.626614106309649,True
2676,A,272,41.671911497304905,False
2677,E,834,61.79730468473073,True
2678,E,5,66.53777091515077,True
2679,E,594,96.27369113972567,False
2680,E,899,15.314808366375743,True
2681,B,219,98.5773665197552,False
2682,D,118,65.4675880572228,True
2683,D,593,45.42290577072015,True
2684,B,976,88.81942258481594,True
2685,C,582,69.44797419533928,True
2686,C,115,34.87172148570152,True
2687,E,263,88.40856965764617,False
2688,A,306,66.66154568195348,True
2689,C,654,69.88373557942195,True
2690,A,422,89.63898880860262,False
2691,D,207,44.841620796905524,False
2692,A,623,65.69041059597566,False
2693,D,303,74.46890216377804,True
2694,B,112,45.39400581307815,False
2695,B,417,8.345211573779343,False
2696,E,555,77.14397690943608,False
2697,C,859,4.781635274336182,False
2698,E,285,71.79144017227382,True
2699,D,640,91.0875208524553,False
2700,E,185,34.69689983700185,False
2701,A,741,10.206178513782682,True
2702,D,901,23.28639897908411,True
2703,B,221,56.22815641253924,False
2704,C,864,94.26597431060864,True
2705,D,444,51.22827298861168,False
2706,D,117,11.273728819669627,True
2707,A,70,62.7783173716338,True
2708,C,898,73.28449367879414,False
2709,B,70,39.3283669992791,True
2710,D,622,72.15140643454146,True
2711,D,427,32.48228151391898,False
2712,A,644,78.90901515964134,False
2713,E,568,34.1072159570069,True
2714,B,989,25.610709160062594,True
2715,C,443,87.9181405891575,False
2716,D,601,54.84734211753962,True
2717,D,137,28.515628874168474,False
2718,B,504,93.50868896470674,True
2719,E,131,69.08511754660492,True
2720,D,218,22.07003996555672,False
2721,B,688,61.46423545927806,False
2722,A,171,87.03588312890246,True
2723,E,475,69.61531425400574,True
2724,C,612,24.475915076013045,True
2725,D,992,64.88483286945149,True
2726,B,129,61.91593727202008,False
2727,A,57,82.08436635786886,True
2728,C,181,17.81325969966998,True
2729,B,246,69.963466700136,False
2730,B,144,2.7370692133702024,False
2731,C,51,69.61753006357677,False
2732,A,368,96.0437303938557,True
2733,A,459,17.438826624961745,False
2734,E,218,31.12997728190089,False
2735,D,616,58.28715720285512,True
2736,C,895,73.23950458572557,False
2737,C,567,34.43713904045344,False
2738,C,257,66.42589771401376,True
2739,A,858,89.92787925363331,False
2740,D,156,72.6558787224262,True
2741,E,565,71.10227176022441,False
2742,B,442,38.19706584166159,False
2743,B,841,91.14293088382009,False
2744,C,956,27.732294196107777,True
2745,D,699,20.52803566197007,False
2746,A,876,36.42239337265038,False
2747,D,662,65.0156220738494,False
2748,D,776,86.16779861945068,False
2749,A,762,13.207878234731707,True
2750,C,945,81.3802177260163,False
2751,D,810,81.28233946689951,False
2752,B,923,58.69193565900861,False
2753,A,935,76.06479395780256,False
2754,E,723,18.188069815158737,True
2755,C,25,16.95860008207134,True
2756,A,806,86.2800034128727,True
2757,E,853,49.81484372345669,False
2758,E,664,24.593721425284908,True
2759,D,536,68.87303576063238,True
2760,D,764,89.1875166934221,True
2761,D,60,63.23226459442498,False
2762,A,467,34.734504294001724,False
2763,A,434,48.323776529301455,True
2764,C,879,75.22694609453396,False
2765,D,66,6.750122887238752,False
2766,E,910,21.716451595644227,False
2767,B,565,46.25831866494472,True
2768,C,928,60.42409640970987,False
2769,A,106,33.91655910423245,False
2770,C,96,29.83909218698807,True
2771,C,988,4.138419569972129,False
2772,C,688,3.260177205144754,False
2773,C,551,27.86948543028256,True
2774,B,168,53.0506100089543,True
2775,D,42,55.637149644541154,False
2776,E,879,49.402749286686884,False
2777,C,104,40.98806840028343,False
2778,C,845,25.22915892613208,True
2779,C,204,40.069443159278215,True
2780,D,520,13.87599653855135,False
2781,A,975,11.52592290260368,False
2782,A,282,29.99432568137914,False
2783,B,908,99.53487964272196,False
2784,A,43,32.64969475163985,True
2785,C,947,93.64563903551051,False
2786,C,110,39.2262145767694,True
2787,C,987,43.900999119960936,True
2788,B,210,79.70628832022295,True
2789,C,749,9.36383274474567,False
2790,A,868,18.23133235936395,True
2791,D,831,97.38402649752148,True
2792,D,49,50.591733996069465,False
2793,E,115,4.430968220863029,False
2794,A,155,4.738073305605051,True
2795,C,649,90.72406837773927,False
2796,D,503,87.33650895587176,True
2797,A,679,45.83991069451001,False
2798,D,833,16.322208594459873,True
2799,C,711,83.02846063624797,True
2800,D,986,32.46001072796505,False
2801,E,71,41.905839866309535,False
2802,E,519,68.2476379049318,False
2803,D,712,35.33983534076545,True
2804,A,336,62.8669926698293,True
2805,A,67,88.52827104425843,False
2806,A,493,79.73732687744774,True
2807,D,650,38.16110738671604,False
2808,A,754,28.79365547037348,True
2809,C,967,28.5510448739559,True
2810,E,213,34.859115037658306,False
2811,C,181,49.35169867247723,False
2812,A,766,41.65974806939431,True
2813,C,613,13.300402098765785,True
2814,A,863,16.345585833390828,True
2815,D,599,34.29296093981834,True
2816,C,697,56.20641000588573,False
2817,D,603,59.266395013349474,False
2818,D,248,48.620706489663,False
2819,B,214,73.87758812075145,True
2820,A,359,73.72487887567367,True
2821,E,249,42.762747168738855,True
2822,A,638,12.444081076094427,True
2823,E,923,53.01747697671232,False
2824,A,950,38.14690639938326,False
2825,D,881,13.792298976370333,False
2826,C,516,98.18172099648392,True
2827,C,88,36.975538928010224,False
2828,B,663,62.579783962123095,False
2829,E,176,49.01288613365966,False
2830,E,723,14.28282792167661,False
2831,E,426,5.554362337257057,True
2832,D,771,62.576941508195894,True
2833,E,603,24.702187034788558,False
2834,C,771,24.3653999613715,False
2835,D,924,95.69761897103106,False
2836,A,703,46.177330431129135,False
2837,E,81,2.942606650068924,False
2838,E,927,33.984271514980676,True
2839,A,138,58.449154225222664,False
2840,E,433,32.85674185171208,False
2841,A,470,2.685195403414231,False
2842,D,350,44.43112654667354,True
2843,C,126,10.590633617477785,True
2844,A,881,61.916002466270434,True
2845,B,917,61.958710022268804,True
2846,A,868,3.7759139598400715,True
2847,E,309,29.066626159937726,False
2848,D,855,41.36862637390038,False
2849,D,230,55.02640978591779,True
2850,A,460,29.60634297081951,True
2851,C,345,28.774651255139815,True
2852,B,310,98.30151562502594,False
2853,D,953,4.18627957208999,True
2854,E,20,98.90454140911518,True
2855,E,881,4.775194107839653,True
2856,C,561,28.834142779468586,False
2857,D,647,49.36908549693501,True
2858,A,541,14.32983430143252,False
2859,E,560,13.484636251872384,False
2860,C,477,25.631271326094584,False
2861,D,269,97.35071835735695,False
2862,D,3,38.011685887456416,False
2863,D,770,56.59948382691918,True
2864,D,16,70.42914023816463,False
2865,D,606,74.22218355242104,False
2866,E,358,68.80409663453548,False
2867,C,646,33.692819319172486,True
